TimeSinceAppStart,BatteryVoltage,OrientationX,OrientationY,OrientationZ,BnoAccelerationX,BnoAccelerationY,BnoAccelerationZ,LisAccelerationX,LisAccelerationY,LisAccelerationZ,FusionAccelerationX,FusionAccelerationY,FusionAccelerationZ,EscTemperature,EscVoltage,EscCurrent,EscUsedMah,EscRpm,BnoTemp,BnoCalibrationSystem,BnoCalibrationGyro,BnoCalibrationAccelerometer,BnoCalibrationMagnetometer,SmartHeadingOffset,
7.76217,15.273,5.467487,222.676,184.3246,0.82,-0.179,-9.871,19,-11,24,0.82,-0.179,-9.871,0,0,0,0,0,0,3,1,1,1,0,
7.7785,15.273,5.467487,222.676,184.3246,0.82,-0.179,-9.871,19,-11,24,0.82,-0.179,-9.871,0,0,0,0,0,0,3,1,1,1,0,
7.795229,15.273,5.467487,222.676,184.3246,0.82,-0.179,-9.871,19,-11,24,0.82,-0.179,-9.871,0,0,0,0,0,0,3,1,1,1,0,
7.816757,15.273,5.467487,222.676,184.3246,0.82,-0.179,-9.871,19,-11,24,0.82,-0.179,-9.871,0,0,0,0,0,0,3,1,1,1,0,
7.829627,15.202,4.315466,227.7173,185.9658,0.972,-0.218,-9.828,28,-22,32,0.972,-0.218,-9.828,0,0,0,0,0,0,3,1,1,1,0,
7.845255,15.202,4.315466,227.7173,185.9658,0.972,-0.218,-9.828,28,-22,32,0.972,-0.218,-9.828,0,0,0,0,0,0,3,1,1,1,0,
7.862057,15.202,4.315466,227.7173,185.9658,0.972,-0.218,-9.828,28,-22,32,0.972,-0.218,-9.828,0,0,0,0,0,0,3,1,1,1,0,
7.879004,15.202,4.315466,227.7173,185.9658,0.972,-0.218,-9.828,28,-22,32,0.972,-0.218,-9.828,0,0,0,0,0,0,3,1,1,1,0,
7.895664,15.202,4.315466,227.7173,185.9658,0.972,-0.218,-9.828,28,-22,32,0.972,-0.218,-9.828,0,0,0,0,0,0,3,1,1,1,0,
7.911839,15.194,4.315466,227.7173,185.9658,1.085,-0.945,-9.144,21,-17,34,1.085,-0.945,-9.144,0,0,0,0,0,0,3,1,1,1,0,
7.930416,15.194,4.315466,227.7173,185.9658,1.085,-0.945,-9.144,21,-17,34,1.085,-0.945,-9.144,0,0,0,0,0,0,3,1,1,1,0,
7.946301,15.194,4.315466,227.7173,185.9658,1.085,-0.945,-9.144,21,-17,34,1.085,-0.945,-9.144,0,0,0,0,0,0,3,1,1,1,0,
7.962204,15.194,4.315466,227.7173,185.9658,1.085,-0.945,-9.144,21,-17,34,1.085,-0.945,-9.144,0,0,0,0,0,0,3,1,1,1,0,
7.979302,15.194,4.315466,227.7173,185.9658,1.085,-0.945,-9.144,21,-17,34,1.085,-0.945,-9.144,0,0,0,0,0,0,3,1,1,1,0,
7.995494,15.194,4.315466,227.7173,185.9658,1.085,-0.945,-9.144,21,-17,34,1.085,-0.945,-9.144,0,0,0,0,0,0,3,1,1,1,0,
8.01824,15.289,1.379688,236.9567,189.151,0.781,-1.214,-8.945,24,-26,19,0.781,-1.214,-8.945,0,0,0,0,0,0,3,1,1,1,0,
8.032895,15.289,1.379688,236.9567,189.151,0.781,-1.214,-8.945,24,-26,19,0.781,-1.214,-8.945,0,0,0,0,0,0,3,1,1,1,0,
8.046633,15.289,1.379688,236.9567,189.151,0.781,-1.214,-8.945,24,-26,19,0.781,-1.214,-8.945,0,0,0,0,0,0,3,1,1,1,0,
8.062028,15.289,1.379688,236.9567,189.151,0.781,-1.214,-8.945,24,-26,19,0.781,-1.214,-8.945,0,0,0,0,0,0,3,1,1,1,0,
8.079999,15.289,1.379688,236.9567,189.151,0.781,-1.214,-8.945,24,-26,19,0.781,-1.214,-8.945,0,0,0,0,0,0,3,1,1,1,0,
8.095757,15.281,0.6623908,239.9481,188.1149,0.628,-0.718,-8.605,32,-17,32,0.628,-0.718,-8.605,0,0,0,0,0,0,3,1,1,1,0,
8.112022,15.281,0.6623908,239.9481,188.1149,0.628,-0.718,-8.605,32,-17,32,0.628,-0.718,-8.605,0,0,0,0,0,0,3,1,1,1,0,
8.128581,15.281,0.6623908,239.9481,188.1149,0.628,-0.718,-8.605,32,-17,32,0.628,-0.718,-8.605,0,0,0,0,0,0,3,1,1,1,0,
8.145817,15.281,0.6623908,239.9481,188.1149,0.628,-0.718,-8.605,32,-17,32,0.628,-0.718,-8.605,0,0,0,0,0,0,3,1,1,1,0,
8.162996,15.281,0.6623908,239.9481,188.1149,0.628,-0.718,-8.605,32,-17,32,0.628,-0.718,-8.605,0,0,0,0,0,0,3,1,1,1,0,
8.178586,15.21,2.64237,247.2579,185.9004,0.472,0.277,-8.417,11,-22,32,0.472,0.277,-8.417,0,0,0,0,0,0,3,1,1,1,0,
8.195372,15.21,2.64237,247.2579,185.9004,0.472,0.277,-8.417,11,-22,32,0.472,0.277,-8.417,0,0,0,0,0,0,3,1,1,1,0,
8.212418,15.21,2.64237,247.2579,185.9004,0.472,0.277,-8.417,11,-22,32,0.472,0.277,-8.417,0,0,0,0,0,0,3,1,1,1,0,
8.233704,15.21,2.64237,247.2579,185.9004,0.472,0.277,-8.417,11,-22,32,0.472,0.277,-8.417,0,0,0,0,0,0,3,1,1,1,0,
8.246284,15.21,2.64237,247.2579,185.9004,0.472,0.277,-8.417,11,-22,32,0.472,0.277,-8.417,0,0,0,0,0,0,3,1,1,1,0,
8.262167,15.21,2.64237,247.2579,185.9004,0.472,0.277,-8.417,11,-22,32,0.472,0.277,-8.417,0,0,0,0,0,0,3,1,1,1,0,
8.278305,15.194,2.64237,247.2579,185.9004,0.664,-0.179,-8.449,15,-40,24,0.664,-0.179,-8.449,0,0,0,0,0,0,3,1,1,1,0,
8.295682,15.194,2.64237,247.2579,185.9004,0.664,-0.179,-8.449,15,-40,24,0.664,-0.179,-8.449,0,0,0,0,0,0,3,1,1,1,0,
8.31159,15.194,2.64237,247.2579,185.9004,0.664,-0.179,-8.449,15,-40,24,0.664,-0.179,-8.449,0,0,0,0,0,0,3,1,1,1,0,
8.32907,15.194,2.64237,247.2579,185.9004,0.664,-0.179,-8.449,15,-40,24,0.664,-0.179,-8.449,0,0,0,0,0,0,3,1,1,1,0,
8.34647,15.194,2.64237,247.2579,185.9004,0.664,-0.179,-8.449,15,-40,24,0.664,-0.179,-8.449,0,0,0,0,0,0,3,1,1,1,0,
8.36179,15.273,4.636488,260.879,184.0899,0.742,0.316,-9.21,32,-19,40,0.742,0.316,-9.21,0,0,0,0,0,0,3,1,1,1,0,
8.379066,15.273,4.636488,260.879,184.0899,0.742,0.316,-9.21,32,-19,40,0.742,0.316,-9.21,0,0,0,0,0,0,3,1,1,1,0,
8.395337,15.273,4.636488,260.879,184.0899,0.742,0.316,-9.21,32,-19,40,0.742,0.316,-9.21,0,0,0,0,0,0,3,1,1,1,0,
8.411933,15.273,4.636488,260.879,184.0899,0.742,0.316,-9.21,32,-19,40,0.742,0.316,-9.21,0,0,0,0,0,0,3,1,1,1,0,
8.42929,15.273,4.636488,260.879,184.0899,0.742,0.316,-9.21,32,-19,40,0.742,0.316,-9.21,0,0,0,0,0,0,3,1,1,1,0,
8.450306,15.273,4.636488,260.879,184.0899,0.742,0.316,-9.21,32,-19,40,0.742,0.316,-9.21,0,0,0,0,0,0,3,1,1,1,0,
8.464239,15.257,3.843449,265.6857,182.1431,0.167,0.777,-9.566,24,-22,24,0.167,0.777,-9.566,0,0,0,0,0,0,3,1,1,1,0,
8.47849,15.257,3.843449,265.6857,182.1431,0.167,0.777,-9.566,24,-22,24,0.167,0.777,-9.566,0,0,0,0,0,0,3,1,1,1,0,
8.496503,15.257,3.843449,265.6857,182.1431,0.167,0.777,-9.566,24,-22,24,0.167,0.777,-9.566,0,0,0,0,0,0,3,1,1,1,0,
8.512872,15.257,3.843449,265.6857,182.1431,0.167,0.777,-9.566,24,-22,24,0.167,0.777,-9.566,0,0,0,0,0,0,3,1,1,1,0,
8.530379,15.257,3.843449,265.6857,182.1431,0.167,0.777,-9.566,24,-22,24,0.167,0.777,-9.566,0,0,0,0,0,0,3,1,1,1,0,
8.546925,15.194,2.573965,271.491,179.8653,-0.675,0.89,-10.554,28,-24,34,-0.675,0.89,34,0,0,0,0,0,0,3,1,1,1,0,
8.563173,15.194,2.573965,271.491,179.8653,-0.675,0.89,-10.554,28,-24,34,-0.675,0.89,34,0,0,0,0,0,0,3,1,1,1,0,
8.579135,15.194,2.573965,271.491,179.8653,-0.675,0.89,-10.554,28,-24,34,-0.675,0.89,34,0,0,0,0,0,0,3,1,1,1,0,
8.595889,15.194,2.573965,271.491,179.8653,-0.675,0.89,-10.554,28,-24,34,-0.675,0.89,34,0,0,0,0,0,0,3,1,1,1,0,
8.61297,15.194,2.573965,271.491,179.8653,-0.675,0.89,-10.554,28,-24,34,-0.675,0.89,34,0,0,0,0,0,0,3,1,1,1,0,
8.629898,15.273,1.021815,279.5515,177.5143,-1.554,0.664,-10.597,17,-17,30,-1.554,0.664,30,0,0,0,0,0,0,3,1,1,1,0,
8.653448,15.273,1.021815,279.5515,177.5143,-1.554,0.664,-10.597,17,-17,30,-1.554,0.664,30,0,0,0,0,0,0,3,1,1,1,0,
8.665216,15.273,1.021815,279.5515,177.5143,-1.554,0.664,-10.597,17,-17,30,-1.554,0.664,30,0,0,0,0,0,0,3,1,1,1,0,
8.680041,15.273,1.021815,279.5515,177.5143,-1.554,0.664,-10.597,17,-17,30,-1.554,0.664,30,0,0,0,0,0,0,3,1,1,1,0,
8.695878,15.273,1.021815,279.5515,177.5143,-1.554,0.664,-10.597,17,-17,30,-1.554,0.664,30,0,0,0,0,0,0,3,1,1,1,0,
8.711998,15.273,1.021815,279.5515,177.5143,-1.554,0.664,-10.597,17,-17,30,-1.554,0.664,30,0,0,0,0,0,0,3,1,1,1,0,
8.728944,15.202,0.4769085,290.8892,175.5859,-1.71,0.433,-10.632,19,-26,42,-1.71,0.433,42,0,0,0,0,0,0,3,1,1,1,0,
8.747289,15.202,0.4769085,290.8892,175.5859,-1.71,0.433,-10.632,19,-26,42,-1.71,0.433,42,0,0,0,0,0,0,3,1,1,1,0,
8.763443,15.202,0.4769085,290.8892,175.5859,-1.71,0.433,-10.632,19,-26,42,-1.71,0.433,42,0,0,0,0,0,0,3,1,1,1,0,
8.779139,15.202,0.4769085,290.8892,175.5859,-1.71,0.433,-10.632,19,-26,42,-1.71,0.433,42,0,0,0,0,0,0,3,1,1,1,0,
8.796439,15.202,0.4769085,290.8892,175.5859,-1.71,0.433,-10.632,19,-26,42,-1.71,0.433,42,0,0,0,0,0,0,3,1,1,1,0,
8.812045,15.265,2.028537,300.3303,173.7709,-1.515,-0.027,-10.097,17,-19,22,-1.515,-0.027,22,0,0,0,0,0,0,3,1,1,1,0,
8.82957,15.265,2.028537,300.3303,173.7709,-1.515,-0.027,-10.097,17,-19,22,-1.515,-0.027,22,0,0,0,0,0,0,3,1,1,1,0,
8.845937,15.265,2.028537,300.3303,173.7709,-1.515,-0.027,-10.097,17,-19,22,-1.515,-0.027,22,0,0,0,0,0,0,3,1,1,1,0,
8.867614,15.265,2.028537,300.3303,173.7709,-1.515,-0.027,-10.097,17,-19,22,-1.515,-0.027,22,0,0,0,0,0,0,3,1,1,1,0,
8.880211,15.265,2.028537,300.3303,173.7709,-1.515,-0.027,-10.097,17,-19,22,-1.515,-0.027,22,0,0,0,0,0,0,3,1,1,1,0,
8.896477,15.265,2.028537,300.3303,173.7709,-1.515,-0.027,-10.097,17,-19,22,-1.515,-0.027,22,0,0,0,0,0,0,3,1,1,1,0,
8.913253,15.194,1.73877,304.709,171.7567,-1.441,-0.488,-10.292,24,-19,19,-1.441,-0.488,19,0,0,0,0,0,0,3,1,1,1,0,
8.92907,15.194,1.73877,304.709,171.7567,-1.441,-0.488,-10.292,24,-19,19,-1.441,-0.488,19,0,0,0,0,0,0,3,1,1,1,0,
8.945184,15.194,1.73877,304.709,171.7567,-1.441,-0.488,-10.292,24,-19,19,-1.441,-0.488,19,0,0,0,0,0,0,3,1,1,1,0,
8.962715,15.194,1.73877,304.709,171.7567,-1.441,-0.488,-10.292,24,-19,19,-1.441,-0.488,19,0,0,0,0,0,0,3,1,1,1,0,
8.980568,15.194,1.73877,304.709,171.7567,-1.441,-0.488,-10.292,24,-19,19,-1.441,-0.488,19,0,0,0,0,0,0,3,1,1,1,0,
8.995792,15.202,359.659,310.045,170.2318,-1.289,0.855,-9.91,13,-7,22,-1.289,0.855,-9.91,0,0,0,0,0,0,3,1,1,1,0,
9.012311,15.202,359.659,310.045,170.2318,-1.289,0.855,-9.91,13,-7,22,-1.289,0.855,-9.91,0,0,0,0,0,0,3,1,1,1,0,
9.028882,15.202,359.659,310.045,170.2318,-1.289,0.855,-9.91,13,-7,22,-1.289,0.855,-9.91,0,0,0,0,0,0,3,1,1,1,0,
9.044677,15.202,359.659,310.045,170.2318,-1.289,0.855,-9.91,13,-7,22,-1.289,0.855,-9.91,0,0,0,0,0,0,3,1,1,1,0,
9.062753,15.202,359.659,310.045,170.2318,-1.289,0.855,-9.91,13,-7,22,-1.289,0.855,-9.91,0,0,0,0,0,0,3,1,1,1,0,
9.083336,15.186,359.1599,312.2539,169.5405,-1.058,0.816,-10.515,28,-5,26,-1.058,0.816,26,0,0,0,0,0,0,3,1,1,1,0,
9.096146,15.186,359.1599,312.2539,169.5405,-1.058,0.816,-10.515,28,-5,26,-1.058,0.816,26,0,0,0,0,0,0,3,1,1,1,0,
9.113012,15.186,359.1599,312.2539,169.5405,-1.058,0.816,-10.515,28,-5,26,-1.058,0.816,26,0,0,0,0,0,0,3,1,1,1,0,
9.128915,15.186,359.1599,312.2539,169.5405,-1.058,0.816,-10.515,28,-5,26,-1.058,0.816,26,0,0,0,0,0,0,3,1,1,1,0,
9.146127,15.186,359.1599,312.2539,169.5405,-1.058,0.816,-10.515,28,-5,26,-1.058,0.816,26,0,0,0,0,0,0,3,1,1,1,0,
9.163309,15.186,359.1599,312.2539,169.5405,-1.058,0.816,-10.515,28,-5,26,-1.058,0.816,26,0,0,0,0,0,0,3,1,1,1,0,
9.17981,15.265,357.6076,316.0519,168.7524,0.55,0.394,-15.542,30,-32,22,0.55,0.394,22,0,0,0,0,0,0,3,1,1,1,0,
9.197328,15.265,357.6076,316.0519,168.7524,0.55,0.394,-15.542,30,-32,22,0.55,0.394,22,0,0,0,0,0,0,3,1,1,1,0,
9.212438,15.265,357.6076,316.0519,168.7524,0.55,0.394,-15.542,30,-32,22,0.55,0.394,22,0,0,0,0,0,0,3,1,1,1,0,
9.230142,15.265,357.6076,316.0519,168.7524,0.55,0.394,-15.542,30,-32,22,0.55,0.394,22,0,0,0,0,0,0,3,1,1,1,0,
9.245826,15.265,357.6076,316.0519,168.7524,0.55,0.394,-15.542,30,-32,22,0.55,0.394,22,0,0,0,0,0,0,3,1,1,1,0,
9.26208,15.186,357.1555,316.5245,168.706,0.472,1.312,-19.066,34,-21,15,0.472,1.312,15,0,0,0,0,0,0,3,1,1,1,0,
9.278522,15.186,357.1555,316.5245,168.706,0.472,1.312,-19.066,34,-21,15,0.472,1.312,15,0,0,0,0,0,0,3,1,1,1,0,
9.301439,15.186,357.1555,316.5245,168.706,0.472,1.312,-19.066,34,-21,15,0.472,1.312,15,0,0,0,0,0,0,3,1,1,1,0,
9.314409,15.186,357.1555,316.5245,168.706,0.472,1.312,-19.066,34,-21,15,0.472,1.312,15,0,0,0,0,0,0,3,1,1,1,0,
9.328541,15.186,357.1555,316.5245,168.706,0.472,1.312,-19.066,34,-21,15,0.472,1.312,15,0,0,0,0,0,0,3,1,1,1,0,
9.345414,15.186,357.1555,316.5245,168.706,0.472,1.312,-19.066,34,-21,15,0.472,1.312,15,0,0,0,0,0,0,3,1,1,1,0,
9.362498,15.21,354.7708,320.0199,174.3144,-0.558,0.277,-15.925,22,-34,9,-0.558,0.277,9,0,0,0,0,0,0,3,1,1,1,0,
9.380198,15.21,354.7708,320.0199,174.3144,-0.558,0.277,-15.925,22,-34,9,-0.558,0.277,9,0,0,0,0,0,0,3,1,1,1,0,
9.396379,15.21,354.7708,320.0199,174.3144,-0.558,0.277,-15.925,22,-34,9,-0.558,0.277,9,0,0,0,0,0,0,3,1,1,1,0,
9.41299,15.21,354.7708,320.0199,174.3144,-0.558,0.277,-15.925,22,-34,9,-0.558,0.277,9,0,0,0,0,0,0,3,1,1,1,0,
9.431019,15.21,354.7708,320.0199,174.3144,-0.558,0.277,-15.925,22,-34,9,-0.558,0.277,9,0,0,0,0,0,0,3,1,1,1,0,
9.445477,15.194,354.7708,320.0199,174.3144,-1.363,-0.14,-13.582,17,-24,19,-1.363,-0.14,19,0,0,0,0,0,0,3,1,1,1,0,
9.462904,15.194,354.7708,320.0199,174.3144,-1.363,-0.14,-13.582,17,-24,19,-1.363,-0.14,19,0,0,0,0,0,0,3,1,1,1,0,
9.479211,15.194,354.7708,320.0199,174.3144,-1.363,-0.14,-13.582,17,-24,19,-1.363,-0.14,19,0,0,0,0,0,0,3,1,1,1,0,
9.499875,15.194,354.7708,320.0199,174.3144,-1.363,-0.14,-13.582,17,-24,19,-1.363,-0.14,19,0,0,0,0,0,0,3,1,1,1,0,
9.515247,15.194,354.7708,320.0199,174.3144,-1.363,-0.14,-13.582,17,-24,19,-1.363,-0.14,19,0,0,0,0,0,0,3,1,1,1,0,
9.530005,15.273,352.2621,323.5347,187.904,-0.789,0.777,-2.968,36,-17,32,-0.789,0.777,-2.968,0,0,0,0,0,0,3,1,1,1,0,
9.547455,15.273,352.2621,323.5347,187.904,-0.789,0.777,-2.968,36,-17,32,-0.789,0.777,-2.968,0,0,0,0,0,0,3,1,1,1,0,
9.56234,15.273,352.2621,323.5347,187.904,-0.789,0.777,-2.968,36,-17,32,-0.789,0.777,-2.968,0,0,0,0,0,0,3,1,1,1,0,
9.579388,15.273,352.2621,323.5347,187.904,-0.789,0.777,-2.968,36,-17,32,-0.789,0.777,-2.968,0,0,0,0,0,0,3,1,1,1,0,
9.595304,15.273,352.2621,323.5347,187.904,-0.789,0.777,-2.968,36,-17,32,-0.789,0.777,-2.968,0,0,0,0,0,0,3,1,1,1,0,
9.614161,15.273,352.2621,323.5347,187.904,-0.789,0.777,-2.968,36,-17,32,-0.789,0.777,-2.968,0,0,0,0,0,0,3,1,1,1,0,
9.629564,15.194,0.7936052,328.2435,176.909,0.054,0.277,-0.175,22,-28,40,0.054,0.277,-0.175,0,0,0,0,0,0,3,1,1,1,0,
9.64572,15.194,0.7936052,328.2435,176.909,0.054,0.277,-0.175,22,-28,40,0.054,0.277,-0.175,0,0,0,0,0,0,3,1,1,1,0,
9.661977,15.194,0.7936052,328.2435,176.909,0.054,0.277,-0.175,22,-28,40,0.054,0.277,-0.175,0,0,0,0,0,0,3,1,1,1,0,
9.679519,15.194,0.7936052,328.2435,176.909,0.054,0.277,-0.175,22,-28,40,0.054,0.277,-0.175,0,0,0,0,0,0,3,1,1,1,0,
9.701969,15.194,0.7936052,328.2435,176.909,0.054,0.277,-0.175,22,-28,40,0.054,0.277,-0.175,0,0,0,0,0,0,3,1,1,1,0,
9.714312,15.194,4.097739,330.1978,173.8527,-0.101,0.55,0.128,38,-21,44,-0.101,0.55,0.128,0,0,0,0,0,0,3,1,1,1,0,
9.729766,15.194,4.097739,330.1978,173.8527,-0.101,0.55,0.128,38,-21,44,-0.101,0.55,0.128,0,0,0,0,0,0,3,1,1,1,0,
9.745663,15.194,4.097739,330.1978,173.8527,-0.101,0.55,0.128,38,-21,44,-0.101,0.55,0.128,0,0,0,0,0,0,3,1,1,1,0,
9.763138,15.194,4.097739,330.1978,173.8527,-0.101,0.55,0.128,38,-21,44,-0.101,0.55,0.128,0,0,0,0,0,0,3,1,1,1,0,
9.77979,15.194,4.097739,330.1978,173.8527,-0.101,0.55,0.128,38,-21,44,-0.101,0.55,0.128,0,0,0,0,0,0,3,1,1,1,0,
9.79579,15.194,4.097739,330.1978,173.8527,-0.101,0.55,0.128,38,-21,44,-0.101,0.55,0.128,0,0,0,0,0,0,3,1,1,1,0,
9.812778,15.194,7.153556,332.2603,172.6357,0.054,-0.027,-0.558,22,-28,38,0.054,-0.027,-0.558,0,0,0,0,0,0,3,1,1,1,0,
9.829608,15.194,7.153556,332.2603,172.6357,0.054,-0.027,-0.558,22,-28,38,0.054,-0.027,-0.558,0,0,0,0,0,0,3,1,1,1,0,
9.846687,15.194,7.153556,332.2603,172.6357,0.054,-0.027,-0.558,22,-28,38,0.054,-0.027,-0.558,0,0,0,0,0,0,3,1,1,1,0,
9.86272,15.194,7.153556,332.2603,172.6357,0.054,-0.027,-0.558,22,-28,38,0.054,-0.027,-0.558,0,0,0,0,0,0,3,1,1,1,0,
9.879829,15.194,7.153556,332.2603,172.6357,0.054,-0.027,-0.558,22,-28,38,0.054,-0.027,-0.558,0,0,0,0,0,0,3,1,1,1,0,
9.900672,15.194,13.04071,336.3408,169.8535,-0.023,-0.14,-0.328,30,-19,38,-0.023,-0.14,-0.328,0,0,0,0,0,0,3,1,1,1,0,
9.914557,15.194,13.04071,336.3408,169.8535,-0.023,-0.14,-0.328,30,-19,38,-0.023,-0.14,-0.328,0,0,0,0,0,0,3,1,1,1,0,
9.928214,15.194,13.04071,336.3408,169.8535,-0.023,-0.14,-0.328,30,-19,38,-0.023,-0.14,-0.328,0,0,0,0,0,0,3,1,1,1,0,
9.945087,15.194,13.04071,336.3408,169.8535,-0.023,-0.14,-0.328,30,-19,38,-0.023,-0.14,-0.328,0,0,0,0,0,0,3,1,1,1,0,
9.962129,15.194,13.04071,336.3408,169.8535,-0.023,-0.14,-0.328,30,-19,38,-0.023,-0.14,-0.328,0,0,0,0,0,0,3,1,1,1,0,
9.980749,15.194,19.14252,340.0533,163.0094,-0.062,-0.179,-0.371,22,-28,40,-0.062,-0.179,-0.371,0,0,0,0,0,0,3,1,1,1,0,
9.995348,15.194,19.14252,340.0533,163.0094,-0.062,-0.179,-0.371,22,-28,40,-0.062,-0.179,-0.371,0,0,0,0,0,0,3,1,1,1,0,
10.01245,15.194,19.14252,340.0533,163.0094,-0.062,-0.179,-0.371,22,-28,40,-0.062,-0.179,-0.371,0,0,0,0,0,0,3,1,1,1,0,
10.02841,15.194,19.14252,340.0533,163.0094,-0.062,-0.179,-0.371,22,-28,40,-0.062,-0.179,-0.371,0,0,0,0,0,0,3,1,1,1,0,
10.04532,15.194,19.14252,340.0533,163.0094,-0.062,-0.179,-0.371,22,-28,40,-0.062,-0.179,-0.371,0,0,0,0,0,0,3,1,1,1,0,
10.06267,15.194,19.14252,340.0533,163.0094,-0.062,-0.179,-0.371,22,-28,40,-0.062,-0.179,-0.371,0,0,0,0,0,0,3,1,1,1,0,
10.07988,15.249,19.14252,340.0533,163.0094,-0.023,-0.066,-0.132,22,-15,22,-0.023,-0.066,-0.132,0,0,0,0,0,0,3,1,1,1,0,
10.10166,15.249,19.14252,340.0533,163.0094,-0.023,-0.066,-0.132,22,-15,22,-0.023,-0.066,-0.132,0,0,0,0,0,0,3,1,1,1,0,
10.11429,15.249,19.14252,340.0533,163.0094,-0.023,-0.066,-0.132,22,-15,22,-0.023,-0.066,-0.132,0,0,0,0,0,0,3,1,1,1,0,
10.12978,15.249,19.14252,340.0533,163.0094,-0.023,-0.066,-0.132,22,-15,22,-0.023,-0.066,-0.132,0,0,0,0,0,0,3,1,1,1,0,
10.14586,15.249,19.14252,340.0533,163.0094,-0.023,-0.066,-0.132,22,-15,22,-0.023,-0.066,-0.132,0,0,0,0,0,0,3,1,1,1,0,
10.16321,15.202,1.962331,334.3543,161.3186,2.503,-2.746,-6.875,24,-38,24,2.503,-2.746,-6.875,0,0,0,0,0,0,3,1,1,1,0,
10.18073,15.202,1.962331,334.3543,161.3186,2.503,-2.746,-6.875,24,-38,24,2.503,-2.746,-6.875,0,0,0,0,0,0,3,1,1,1,0,
10.19554,15.202,1.962331,334.3543,161.3186,2.503,-2.746,-6.875,24,-38,24,2.503,-2.746,-6.875,0,0,0,0,0,0,3,1,1,1,0,
10.21381,15.202,1.962331,334.3543,161.3186,2.503,-2.746,-6.875,24,-38,24,2.503,-2.746,-6.875,0,0,0,0,0,0,3,1,1,1,0,
10.22953,15.202,1.962331,334.3543,161.3186,2.503,-2.746,-6.875,24,-38,24,2.503,-2.746,-6.875,0,0,0,0,0,0,3,1,1,1,0,
10.24516,15.202,1.962331,334.3543,161.3186,2.503,-2.746,-6.875,24,-38,24,2.503,-2.746,-6.875,0,0,0,0,0,0,3,1,1,1,0,
10.26239,15.194,2.755144,323.5343,159.7317,-1.976,6.675,-12.394,9,-34,47,-1.976,6.675,47,0,0,0,0,0,0,3,1,1,1,0,
10.27909,15.194,2.755144,323.5343,159.7317,-1.976,6.675,-12.394,9,-34,47,-1.976,6.675,47,0,0,0,0,0,0,3,1,1,1,0,
10.29566,15.194,2.755144,323.5343,159.7317,-1.976,6.675,-12.394,9,-34,47,-1.976,6.675,47,0,0,0,0,0,0,3,1,1,1,0,
10.3171,15.194,2.755144,323.5343,159.7317,-1.976,6.675,-12.394,9,-34,47,-1.976,6.675,47,0,0,0,0,0,0,3,1,1,1,0,
10.33019,15.194,2.755144,323.5343,159.7317,-1.976,6.675,-12.394,9,-34,47,-1.976,6.675,47,0,0,0,0,0,0,3,1,1,1,0,
10.34566,15.194,2.755144,323.5343,159.7317,-1.976,6.675,-12.394,9,-34,47,-1.976,6.675,47,0,0,0,0,0,0,3,1,1,1,0,
10.36212,15.194,2.755144,323.5343,159.7317,-1.976,6.675,-12.394,9,-34,47,-1.976,6.675,47,0,0,0,0,0,0,3,1,1,1,0,
10.38117,15.202,1.562892,319.2408,169.3703,-0.101,0.468,-12.085,21,-38,19,-0.101,0.468,19,0,0,0,0,0,0,3,1,1,1,0,
10.39604,15.202,1.562892,319.2408,169.3703,-0.101,0.468,-12.085,21,-38,19,-0.101,0.468,19,0,0,0,0,0,0,3,1,1,1,0,
10.42935,15.202,1.562892,319.2408,169.3703,-0.101,0.468,-12.085,21,-38,19,-0.101,0.468,19,0,0,0,0,0,0,3,1,1,1,0,
10.44334,15.202,1.562892,319.2408,169.3703,-0.101,0.468,-12.085,21,-38,19,-0.101,0.468,19,0,0,0,0,0,0,3,1,1,1,0,
10.45805,15.202,1.562892,319.2408,169.3703,-0.101,0.468,-12.085,21,-38,19,-0.101,0.468,19,0,0,0,0,0,0,3,1,1,1,0,
10.47215,15.202,1.562892,319.2408,169.3703,-0.101,0.468,-12.085,21,-38,19,-0.101,0.468,19,0,0,0,0,0,0,3,1,1,1,0,
10.48594,15.202,1.562892,319.2408,169.3703,-0.101,0.468,-12.085,21,-38,19,-0.101,0.468,19,0,0,0,0,0,0,3,1,1,1,0,
10.50062,15.202,1.562892,319.2408,169.3703,-0.101,0.468,-12.085,21,-38,19,-0.101,0.468,19,0,0,0,0,0,0,3,1,1,1,0,
10.52022,15.202,1.562892,319.2408,169.3703,-0.101,0.468,-12.085,21,-38,19,-0.101,0.468,19,0,0,0,0,0,0,3,1,1,1,0,
10.53289,15.194,1.68436,319.4252,165.6,0.167,2.425,-9.714,21,-42,36,0.167,2.425,-9.714,0,0,0,0,0,0,3,1,1,1,0,
10.5472,15.194,1.68436,319.4252,165.6,0.167,2.425,-9.714,21,-42,36,0.167,2.425,-9.714,0,0,0,0,0,0,3,1,1,1,0,
10.56207,15.194,1.68436,319.4252,165.6,0.167,2.425,-9.714,21,-42,36,0.167,2.425,-9.714,0,0,0,0,0,0,3,1,1,1,0,
10.58121,15.194,1.68436,319.4252,165.6,0.167,2.425,-9.714,21,-42,36,0.167,2.425,-9.714,0,0,0,0,0,0,3,1,1,1,0,
10.59523,15.194,1.68436,319.4252,165.6,0.167,2.425,-9.714,21,-42,36,0.167,2.425,-9.714,0,0,0,0,0,0,3,1,1,1,0,
